category_slug,subcategory_slug,text,difficulty,explanation,law_name,law_article,source_url,law_version_date,is_prime,option_a,option_b,option_c,option_d,correct_option
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „უზენაესი სასამართლოს საკვალიფიკაციო პალატის მიერ საქმის განხილვა და გადაწყვეტილების მიღება“?",medium,"სწორი პასუხია C, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 36⁶ ადგენს, რომ საჩივარი ზეპირი მოსმენით განიხილება უზენაესი სასამართლოს საკვალიფიკაციო პალატის ღია სხდომაზე.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 36⁶,,2026-03-04,false,"მართლმსაჯულების დაუბრკოლებლად განხორციელების, სასამართლო პრაქტიკის შესწავლისა და განზოგადების, სასამართლო სტატისტიკის ანალიზის, აგრეთვე სასამართლოს სხვა საქმიანობის უზრუნველყოფის მიზნით საქართველოს საერთო სასამართლოებში მოქმედებენ სასამართლოთა აპარატები.",სკოლაში პირი იუსტიციის მსმენელად კონკურსის წესით მიიღება.,საჩივარი ზეპირი მოსმენით განიხილება უზენაესი სასამართლოს საკვალიფიკაციო პალატის ღია სხდომაზე.,"გადამზადება ხორციელდება სხვადასხვა სახის სემინარის, სასწავლო კურსისა და კონფერენციის, თეორიული და პრაქტიკული მეცადინეობების ჩატარების, აგრეთვე დისკუსიის მოწყობის გზით.",C
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „უზენაესი სასამართლოს საკვალიფიკაციო პალატის მიერ გადაწყვეტილების მიღების შედეგი“?",hard,"სწორი პასუხია D, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 36⁷ ადგენს, რომ მოსამართლის თანამდებობაზე უვადოდ გამწესებაზე უარის თქმის შესახებ საქართველოს იუსტიციის უმაღლესი საბჭოს განმეორებითი გადაწყვეტილება საჩივრდება მოსამართლის თანამდებობაზე უვადოდ გამწესებაზე უარის თქმის შესახებ საქართველოს იუსტიციის უმაღლესი საბჭოს გადაწყვეტილების გასაჩივრებისათვის ამ კანონით დადგენილი წესით.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 36⁷,,2026-03-04,false,ანაზღაურებადი სტაჟირებისას პირი ინიშნება სასამართლოს აპარატის შესაბამის თანამდებობაზე.,სკოლაში მისაღებ კონკურსს ატარებს სკოლა.,გადამზადების ყოველწლიური ღონისძიებების პროგრამის გამოქვეყნების შემდეგ გადამზადების მსურველი დაგეგმილ ღონისძიებაში მონაწილეობის მისაღებად განცხადებით მიმართავს სკოლის ადმინისტრაციას.,მოსამართლის თანამდებობაზე უვადოდ გამწესებაზე უარის თქმის შესახებ საქართველოს იუსტიციის უმაღლესი საბჭოს განმეორებითი გადაწყვეტილება საჩივრდება მოსამართლის თანამდებობაზე უვადოდ გამწესებაზე უარის თქმის შესახებ საქართველოს იუსტიციის უმაღლესი საბჭოს გადაწყვეტილების გასაჩივრებისათვის ამ კანონით დადგენილი წესით.,D
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „პასუხისმგებლობა შემფასებლის საქმიანობაში უკანონო ჩარევისათვის“?",easy,"სწორი პასუხია A, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 36⁸ ადგენს, რომ შემფასებლის საქმიანობაში უკანონო ჩარევა დაუშვებელია და იწვევს საქართველოს სისხლის სამართლის კოდექსით გათვალისწინებულ პასუხისმგებლობას.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 36⁸,,2026-03-04,false,შემფასებლის საქმიანობაში უკანონო ჩარევა დაუშვებელია და იწვევს საქართველოს სისხლის სამართლის კოდექსით გათვალისწინებულ პასუხისმგებლობას.,სასამართლოში საქმეები იხილება სასამართლო სხდომის მდივნის მონაწილეობით.,"სკოლაში მისაღები კონკურსის გამოცხადებამდე დამოუკიდებელი საბჭო დასაბუთებული გადაწყვეტილებით, სკოლის დაფინანსებისა და ინფრასტრუქტურული შესაძლებლობების გათვალისწინებით განსაზღვრავს სკოლაში მისაღებ იუსტიციის მსმენელთა საერთო რაოდენობას.",მოქმედი მოსამართლის კვალიფიკაციის ამაღლების პროგრამა მის საჭიროებებს უნდა შეესაბამებოდეს.,A
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის სხვა სასამართლოს მოსამართლედ კონკურსის გარეშე დანიშვნის წესი“?",hard,"სწორი პასუხია B, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 37 ადგენს, რომ ვაკანსიის წარმოშობის შემთხვევაში შესაძლებელია თანამდებობაზე დანიშნული მოსამართლე მისივე თანხმობით კონკურსის გარეშე დაინიშნოს რაიონული (საქალაქო) ან სააპელაციო სასამართლოს მოსამართლედ.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 37,,2026-03-04,false,"რაიონულ (საქალაქო), სააპელაციო და უზენაეს სასამართლოებში მოსამართლეთა შორის საქმეები ნაწილდება ავტომატურად, ელექტრონული სისტემის მეშვეობით, შემთხვევითი განაწილების პრინციპის დაცვით.",ვაკანსიის წარმოშობის შემთხვევაში შესაძლებელია თანამდებობაზე დანიშნული მოსამართლე მისივე თანხმობით კონკურსის გარეშე დაინიშნოს რაიონული (საქალაქო) ან სააპელაციო სასამართლოს მოსამართლედ.,"იუსტიციის მსმენელი არის პირი, რომელიც კონკურსის გავლის შედეგად, საქართველოს იუსტიციის უმაღლესი საბჭოს გადაწყვეტილებით ჩაირიცხა სკოლაში სასწავლებლად.","გადამზადების კურსის ფარგლებში განსახორციელებელ ღონისძიებაში მონაწილეობისათვის პროკურორის, ადვოკატისა და სხვა პირის დაშვების წესი განისაზღვრება სკოლის წესდებით.",B
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „უფლებამოსილების სხვა მოსამართლისათვის დაკისრების/მოსამართლის სხვა სასამართლოში მივლინების წესი“?",hard,"სწორი პასუხია C, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 37¹ ადგენს, რომ ამასთანავე, ეს წესი არ გამოიყენება იმ შემთხვევაში, თუ მოსამართლე თავისი ინიციატივით მიმართავს საქართველოს იუსტიციის უმაღლეს საბჭოს მისი სხვა სასამართლოში მივლინების თაობაზე.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 37¹,,2026-03-04,false,სასამართლოების მანდატურის სამსახურების საქმიანობის საერთო ხელმძღვანელობასა და კონტროლს ახორციელებს საქართველოს იუსტიციის უმაღლესი საბჭოს შესაბამისი სტრუქტურული ერთეული.,"იუსტიციის მსმენელი სასწავლო კურსის გავლისას იღებს სახელმწიფო სტიპენდიას, რომლის ოდენობა არ შეიძლება იყოს პირველი ინსტანციის სასამართლოს მოსამართლის მინიმალური ხელფასის 1/3-ზე ნაკლები.","ამასთანავე, ეს წესი არ გამოიყენება იმ შემთხვევაში, თუ მოსამართლე თავისი ინიციატივით მიმართავს საქართველოს იუსტიციის უმაღლეს საბჭოს მისი სხვა სასამართლოში მივლინების თაობაზე.","უცხო ქვეყნის მოსამართლეებისათვის, სასამართლო სისტემის მოხელეებისა და იურიდიული სფეროს სხვა წარმომადგენლებისათვის შესაძლებელია შეიქმნას სპეციალური სასწავლო კურსი.",C
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის ფიცი“?",hard,"სწორი პასუხია D, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 38 ადგენს, რომ უზენაესი სასამართლოს თავმჯდომარე და უზენაესი სასამართლოს წევრები ფიცს დებენ საქართველოს პარლამენტის წინაშე, ხოლო სააპელაციო და რაიონული (საქალაქო) სასამართლოების მოსამართლეები – საქართველოს იუსტიციის უმაღლესი საბჭოს წინაშე.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 38,,2026-03-04,false,სასამართლოს მანდატურის სამსახურის უფროსს თანამდებობაზე ნიშნავს და თანამდებობიდან ათავისუფლებს შესაბამისად სასამართლოს თავმჯდომარე ან საქართველოს იუსტიციის უმაღლესი საბჭოს მდივანი.,იუსტიციის მსმენელი ვალდებულია დაიცვას დისციპლინური ნორმები.,"სკოლას უფლება აქვს, გასცეს სასწავლო გრანტი მხოლოდ მოსამართლესა და სასამართლოს მოხელეზე, მათი კვალიფიკაციის ამაღლების მიზნით.","უზენაესი სასამართლოს თავმჯდომარე და უზენაესი სასამართლოს წევრები ფიცს დებენ საქართველოს პარლამენტის წინაშე, ხოლო სააპელაციო და რაიონული (საქალაქო) სასამართლოების მოსამართლეები – საქართველოს იუსტიციის უმაღლესი საბჭოს წინაშე.",D
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის თანამდებობრივი შეუთავსებლობა“?",medium,"სწორი პასუხია A, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 39 ადგენს, რომ მოსამართლის თანამდებობა შეუთავსებელია ნებისმიერ სხვა თანამდებობასთან და ანაზღაურებად საქმიანობასთან, გარდა საქართველოს კონსტიტუციით დადგენილი გამონაკლისისა.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 39,,2026-03-04,false,"მოსამართლის თანამდებობა შეუთავსებელია ნებისმიერ სხვა თანამდებობასთან და ანაზღაურებად საქმიანობასთან, გარდა საქართველოს კონსტიტუციით დადგენილი გამონაკლისისა.","უზრუნველყოფს მოსამართლეების, სასამართლო პროცესის მონაწილეებისა და მოწმეების უსაფრთხოებას;",იუსტიციის მსმენელს სკოლაში სწავლის პერიოდი სპეციალობით მუშაობის სტაჟში ჩაეთვლება.,სკოლის ბაზაზე სასამართლო სისტემის გამოწვევების ანალიზისა და კვლევისათვის შესაძლებელია შეიქმნას კვლევითი ინსტიტუტები.,A
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის ხელშეუხებლობა“?",hard,"სწორი პასუხია B, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 40 ადგენს, რომ დაუშვებელია მისი სისხლის სამართლის პასუხისგებაში მიცემა, დაკავება ან დაპატიმრება, საცხოვრებელი ან სამუშაო ადგილის, მანქანის ან პირადი გაჩხრეკა საქართველოს იუსტიციის უმაღლესი საბჭოს თანხმობის გარეშე.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 40,,2026-03-04,false,"სასამართლოს მანდატურს ფიზიკური ძალის, სპეციალური საშუალებებისა და იარაღის გამოყენების უფლება აქვს მხოლოდ იმ შემთხვევაში, როდესაც სხვა, შედარებით მსუბუქი ზომების გამოყენებით შეუძლებელია მისი სამსახურებრივი მოვალეობების შესრულება.","დაუშვებელია მისი სისხლის სამართლის პასუხისგებაში მიცემა, დაკავება ან დაპატიმრება, საცხოვრებელი ან სამუშაო ადგილის, მანქანის ან პირადი გაჩხრეკა საქართველოს იუსტიციის უმაღლესი საბჭოს თანხმობის გარეშე.","იუსტიციის მსმენელს უფლება აქვს, გაეცნოს მის შესახებ სკოლაში არსებულ ნებისმიერ ინფორმაციასა და ოფიციალურ დოკუმენტს და მიიღოს მათი ასლები.","პირი, რომელმაც გაიარა სკოლის სრული სასწავლო კურსი და შეყვანილია იუსტიციის მსმენელთა საკვალიფიკაციო სიაში, მოსამართლის თანამდებობის დასაკავებლად თავისუფლდება სკოლაში სწავლისგან, მიუხედავად იმისა, რა ვადით ეკავა მას მოსამართლის თანამდებობა ან სკოლის დამთავრების შემდეგ დაინიშნა თუ არა იგი ამ თანამდებობაზე.",B
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის დაწინაურება“?",easy,"სწორი პასუხია C, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 41 ადგენს, რომ რაიონული (საქალაქო) სასამართლოს მოსამართლე შეიძლება დაინიშნოს სააპელაციო სასამართლოში, თუ იგი რაიონულ (საქალაქო) სასამართლოში მოსამართლის უფლებამოსილებას ახორციელებდა არანაკლებ 3 წლის განმავლობაში.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 41,,2026-03-04,false,საქართველოს მოსამართლეთა კონფერენცია არის საქართველოს საერთო სასამართლოების მოსამართლეთა თვითმმართველობის ორგანო.,სკოლაში სწავლების ხანგრძლივობაა 16 თვე.,"რაიონული (საქალაქო) სასამართლოს მოსამართლე შეიძლება დაინიშნოს სააპელაციო სასამართლოში, თუ იგი რაიონულ (საქალაქო) სასამართლოში მოსამართლის უფლებამოსილებას ახორციელებდა არანაკლებ 3 წლის განმავლობაში.",საერთო სასამართლოების დაფინანსება ხორციელდება საქართველოს სახელმწიფო ბიუჯეტის სახსრებით.,C
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის თანამდებობიდან გათავისუფლება“?",hard,"სწორი პასუხია D, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 42 ადგენს, რომ უზენაესი სასამართლოს თავმჯდომარისა და უზენაესი სასამართლოს მოსამართლის თანამდებობიდან გადაყენება შეიძლება მხოლოდ იმპიჩმენტის წესით.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 42,,2026-03-04,false,"საქართველოს მოსამართლეთა კონფერენციის სისტემაში, ამ კანონის 63-ე მუხლით განსაზღვრული ფუნქციების შესრულების ხელშეწყობის მიზნით, იქმნება ადმინისტრაციული კომიტეტი.","იუსტიციის მსმენელის მომზადების სასწავლო პროგრამამ უნდა უზრუნველყოს ამ კანონის 35​1 მუხლით გათვალისწინებული კრიტერიუმების შესაბამისი თეორიული ცოდნის გაღრმავება, პრაქტიკული უნარებისა და თვისებების განვითარება.","მოსამართლის სამართლებრივი და სოციალური დაცვის გარანტიები განისაზღვრება საქართველოს კონსტიტუციით, ამ კანონითა და საქართველოს კანონმდებლობით.",უზენაესი სასამართლოს თავმჯდომარისა და უზენაესი სასამართლოს მოსამართლის თანამდებობიდან გადაყენება შეიძლება მხოლოდ იმპიჩმენტის წესით.,D
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის თანამდებობიდან გათავისუფლების, უზენაესი სასამართლოს თავმჯდომარისა და უზენაესი სასამართლოს წევრის უფლებამოსილების შეწყვეტის საფუძვლები“?",medium,"სწორი პასუხია A, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 43 ადგენს, რომ მოსამართლის თანამდებობიდან გათავისუფლების, უზენაესი სასამართლოს თავმჯდომარისა და უზენაესი სასამართლოს წევრის უფლებამოსილების შეწყვეტის საფუძვლებია:",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 43,,2026-03-04,false,"მოსამართლის თანამდებობიდან გათავისუფლების, უზენაესი სასამართლოს თავმჯდომარისა და უზენაესი სასამართლოს წევრის უფლებამოსილების შეწყვეტის საფუძვლებია:",საქართველოს მოსამართლეთა კონფერენცია:,"სკოლაში სწავლების ფორმებია: სემინარი, სასამართლო პროცესის სიმულაცია, დისკუსია, სწავლება სასამართლო გადაწყვეტილების მიღებისა და მისი დასაბუთების საკითხებზე, საღამოს სწავლება, დისტანციური სწავლება, აგრეთვე სხვა ფორმები, რომლებსაც სკოლის დირექტორის წარდგინებით ამტკიცებს დამოუკიდებელი საბჭო.",მოსამართლის შრომის ანაზღაურება შედგება თანამდებობრივი სარგოსგან და დანამატისგან.,A
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის სხვა სასამართლო თანამდებობაზე გამწესება და თანამდებობიდან მისი გათავისუფლება სასამართლოს ლიკვიდაციის და მოსამართლის თანამდებობის შემცირების დროს“?",hard,"სწორი პასუხია B, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 44 ადგენს, რომ სასამართლოს ლიკვიდაციის, აგრეთვე მოსამართლის თანამდებობის შემცირების შემთხვევაში მოსამართლეს მისივე წინასწარი წერილობითი თანხმობით, საქართველოს კანონმდებლობით დადგენილი წესით შეიძლება დაეკისროს შესაბამისი ან ქვემდგომი ინსტანციის სასამართლოს მოსამართლის უფლებამოსილების განხორციელება.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 44,,2026-03-04,false,"საქართველოს მოსამართლეთა კონფერენცია, როგორც წესი, მოიწვევა წელიწადში ერთხელ.","სასამართლოს ლიკვიდაციის, აგრეთვე მოსამართლის თანამდებობის შემცირების შემთხვევაში მოსამართლეს მისივე წინასწარი წერილობითი თანხმობით, საქართველოს კანონმდებლობით დადგენილი წესით შეიძლება დაეკისროს შესაბამისი ან ქვემდგომი ინსტანციის სასამართლოს მოსამართლის უფლებამოსილების განხორციელება.",სკოლაში იუსტიციის მსმენელთა სწავლებას წარმართავენ სკოლის მასწავლებლები.,უზენაესი სასამართლოს მოსამართლეს უფლებამოსილების ვადის ამოწურვისას ან საპენსიო ასაკის მიღწევისას ენიშნება სახელმწიფო კომპენსაცია 1200 ლარის ოდენობით.,B
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „მოსამართლის ჩამოცილება საქმეთა განხილვისგან“?",hard,"სწორი პასუხია C, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 45 ადგენს, რომ საქართველოს საერთო სასამართლოების მოსამართლეთა სადისციპლინო კოლეგია საქართველოს იუსტიციის უმაღლესი საბჭოს წარდგინებას იხილავს მისი მიღებიდან 10 სამუშაო დღის ვადაში, ამ კანონით დადგენილი საერთო წესით.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 45,,2026-03-04,false,"იუსტიციის უმაღლესი სკოლა (შემდგომ – სკოლა), როგორც საჯარო სამართლის იურიდიული პირი, იქმნება ამ კანონის საფუძველზე.","სკოლაში თეორიული კურსის დასასრულს იუსტიციის მსმენელი აბარებს გამოცდას, რომლის მიზანია სკოლაში სწავლის პერიოდში მიღებული თეორიული ცოდნის შეფასება.","საქართველოს საერთო სასამართლოების მოსამართლეთა სადისციპლინო კოლეგია საქართველოს იუსტიციის უმაღლესი საბჭოს წარდგინებას იხილავს მისი მიღებიდან 10 სამუშაო დღის ვადაში, ამ კანონით დადგენილი საერთო წესით.","სამსახურებრივი მოვალეობის შესრულებისას, რაც უკავშირდება მისი სამოსამართლო უფლებამოსილების განხორციელებას, მოსამართლის დაღუპვის შემთხვევაში მის ოჯახს საქართველოს სახელმწიფო ბიუჯეტიდან ეძლევა ერთდროული კომპენსაცია 25 000 ლარის ოდენობით.",C
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „საქართველოს იუსტიციის უმაღლესი საბჭო“?",medium,"სწორი პასუხია D, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 47 ადგენს, რომ საქართველოს იუსტიციის უმაღლესი საბჭო ანგარიშვალდებულია საქართველოს მოსამართლეთა კონფერენციის წინაშე.",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 47,,2026-03-04,false,სკოლის მართვის ორგანოებია: სკოლის დამოუკიდებელი საბჭო და სკოლის დირექცია.,თეორიული კურსის დამამთავრებელი გამოცდის ჩაბარების შემდეგ იუსტიციის მსმენელი გადის სტაჟირებას.,მოსამართლის სიცოცხლისა და ჯანმრთელობის დაზღვევა სავალდებულოა.,საქართველოს იუსტიციის უმაღლესი საბჭო ანგარიშვალდებულია საქართველოს მოსამართლეთა კონფერენციის წინაშე.,D
constitutional,common-courts,"საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“-ის მიხედვით, რომელი დებულება შეესაბამება საკითხს: „საქართველოს იუსტიციის უმაღლესი საბჭოს წევრის უფლებამოსილების შეწყვეტის საფუძვლები“?",easy,"სწორი პასუხია A, რადგან საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“ მუხლი 48 ადგენს, რომ საქართველოს იუსტიციის უმაღლესი საბჭოს წევრის უფლებამოსილების შეწყვეტის საფუძვლებია:",საქართველოს ორგანული კანონი „საერთო სასამართლოების შესახებ“,მუხლი 48,,2026-03-04,false,საქართველოს იუსტიციის უმაღლესი საბჭოს წევრის უფლებამოსილების შეწყვეტის საფუძვლებია:,"სკოლის საქმიანობის მიმართულებებს განსაზღვრავს, კოორდინაციას უწევს და მათ აღსრულებას ზედამხედველობს სკოლის დამოუკიდებელი საბჭო (შემდგომ – დამოუკიდებელი საბჭო).",სკოლის დირექტორი სტაჟირების ხელმძღვანელის წარდგინებით ამ კანონის 66​26 მუხლის მე-2 პუნქტით განსაზღვრულ ორგანოებში ნიშნავს სტაჟირების კოორდინატორებს.,"ამ თავით გათვალისწინებული პასუხისმგებლობა არ დგება იმ ქმედებისთვის, რომელიც შეიცავს საქართველოს სისხლის სამართლის კოდექსით გათვალისწინებული დანაშაულის ნიშნებს.",A
