category_slug,subcategory_slug,text,difficulty,explanation,law_name,law_article,source_url,law_version_date,is_prime,option_a,option_b,option_c,option_d,correct_option
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: სისხლის სამართლის პროცესი ხორციელდება ქართულ ენაზე, აფხაზეთის ავტონომიურ რესპუბლიკაში – აგრეთვე აფხაზურ ენაზე. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 11 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 11,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 11.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: პირი უნდა განსაჯოს მხოლოდ იმ სასამართლომ, რომლის განსჯადობასაც კანონით ექვემდებარება მისი საქმის განხილვა. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია C, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 12 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 12,,2026-06-29,false,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 12.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,C
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: მტკიცებულებას არა აქვს წინასწარ დადგენილი ძალა. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 13 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 13,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 13.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: სასამართლოს (ნაფიც მსაჯულებს) არ უნდა წარედგინოს მტკიცებულება, თუ მხარეებს მისი უშუალოდ და ზეპირად გამოკვლევის თანაბარი შესაძლებლობა არ ჰქონიათ, გარდა ამ კოდექსით გათვალისწინებული. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია C, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 14 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 14,,2026-06-29,false,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 14.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,C
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: არავინ არ არის ვალდებული, ჩვენება მისცეს საკუთარი თავის ან სხვა პირთა წინააღმდეგ, რომელთა წრეც განისაზღვრება ამ კოდექსით. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 15 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 15,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 15.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: სისხლისსამართლებრივი დევნის დაწყებისა და შეწყვეტის შესახებ გადაწყვეტილების მიღებისას პროკურორი სარგებლობს დისკრეციული უფლებამოსილებით, რა დროსაც ხელმძღვანელობს საჯარო ინტერესებით. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია C, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 16 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 16,,2026-06-29,false,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 16.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,C
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: პირს ბრალი წაეყენება, თუ არსებობს დასაბუთებული ვარაუდი, რომ მან ჩაიდინა დანაშაული. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 17 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 17,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 17.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: დაუშვებელია პირის განმეორებით დაკავება მხოლოდ ერთი და იმავე მტკიცებულებების ან/და ინფორმაციის საფუძველზე. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია C, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 18 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 18,,2026-06-29,false,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 18.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,C
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: სასამართლო სახელმწიფო ხელისუფლების ერთადერთი ორგანოა, რომელიც უფლებამოსილია განახორციელოს მართლმსაჯულება, განიხილოს სისხლის სამართლის საქმე, გამოიტანოს კანონიერი, დასაბუთებული და. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 19 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 19,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 19.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: თუ სისხლის სამართლის საქმეს პირველი ინსტანციით არ განიხილავს ნაფიც მსაჯულთა სასამართლო, მას პირველი ინსტანციით განიხილავს რაიონული (საქალაქო) სასამართლო. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია C, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 20 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 20,,2026-06-29,false,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 20.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,C
criminal,criminal-procedure-code,"პრაქტიკულ საქმეში მხარემ განაცხადა, რომ შემდეგი წესი უნდა გამოიყენოს: სისხლის სამართლის საქმე სასამართლოში განიხილება იმ ადგილის მიხედვით, სადაც ბრალდებული პირველად წარედგინა სასამართლოს. საქართველოს სისხლის სამართლის საპროცესო კოდექსის შესაბამისად, რომელი სამართლებრივი შეფასებაა სწორი?",easy,"სწორი პასუხია A, რადგან საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 21 ადგენს სწორედ ამ სამართლებრივ წესს.",საქართველოს სისხლის სამართლის საპროცესო კოდექსი,მუხლი 21,,2026-06-29,false,მითითებული მიდგომა სწორია; ამ წესს ადგენს საქართველოს სისხლის სამართლის საპროცესო კოდექსის მუხლი 21.,ეს მიდგომა გამოიყენება მხოლოდ სასამართლოს სპეციალური ნებართვის შემთხვევაში.,ეს მიდგომა არ გამოიყენება სისხლის სამართალში და მხოლოდ სამოქალაქო დავას ეხება.,"ეს მიდგომა მოქმედებს მხოლოდ მაშინ, თუ ბრალდებული წერილობით დაეთანხმება.",A
