category_slug,subcategory_slug,text,difficulty,explanation,law_name,law_article,source_url,law_version_date,is_prime,option_a,option_b,option_c,option_d,correct_option
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა არის თავისუფლების აღკვეთის ან თავისუფლების სხვაგვარი შეზღუდვის აუცილებელი საფუძველი?",medium,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 13 ადგენს, რომ თავისუფლების აღკვეთის ან სხვაგვარი შეზღუდვის შეფარდება დასაშვებია მხოლოდ სასამართლოს გადაწყვეტილებით.",საქართველოს კონსტიტუცია,მუხლი 13,,2018-03-23,false,ნებისმიერი საჯარო მოხელის მოთხოვნა,სასამართლოს გადაწყვეტილება,პოლიტიკური პარტიის თანხმობა,მედიით გავრცელებული ინფორმაცია,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, დაკავებული პირი რა ვადაში უნდა წარედგინოს სასამართლოს?",hard,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 13 ადგენს, რომ დაკავებული პირი სასამართლოს უნდა წარედგინოს არაუგვიანეს 48 საათისა.",საქართველოს კონსტიტუცია,მუხლი 13,,2018-03-23,false,არაუგვიანეს 12 საათისა,არაუგვიანეს 24 საათისა,არაუგვიანეს 72 საათისა,არაუგვიანეს 48 საათისა,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა მაქსიმალური ვადა აქვს ბრალდებულის პატიმრობას?",hard,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 13 ადგენს, რომ ბრალდებულის პატიმრობის ვადა არ უნდა აღემატებოდეს 9 თვეს.",საქართველოს კონსტიტუცია,მუხლი 13,,2018-03-23,false,9 თვე,6 თვე,12 თვე,18 თვე,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა უფლება აქვს ყველას, ვინც კანონიერად იმყოფება საქართველოში, მიმოსვლასთან დაკავშირებით?",easy,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 14 ადგენს თავისუფალ მიმოსვლას, საცხოვრებელი ადგილის თავისუფლად არჩევას და საქართველოდან თავისუფლად გასვლის უფლებას.",საქართველოს კონსტიტუცია,მუხლი 14,,2018-03-23,false,მხოლოდ ერთი მუნიციპალიტეტის ფარგლებში გადაადგილების უფლება,მხოლოდ ადმინისტრაციული ნებართვით საცხოვრებლის არჩევის უფლება,ქვეყნის მთელ ტერიტორიაზე თავისუფალი მიმოსვლისა და საქართველოდან გასვლის უფლება,მხოლოდ სახელმწიფო სამსახურის დავალებით გადაადგილების უფლება,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა უფლება აქვს საქართველოს მოქალაქეს საქართველოში შემოსვლასთან დაკავშირებით?",easy,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 14 ადგენს, რომ საქართველოს მოქალაქეს შეუძლია თავისუფლად შემოვიდეს საქართველოში.",საქართველოს კონსტიტუცია,მუხლი 14,,2018-03-23,false,შემოსვლა შეუძლია მხოლოდ მთავრობის ნებართვით,შეუძლია თავისუფლად შემოვიდეს საქართველოში,შემოსვლა შეუძლია მხოლოდ პარლამენტის თანხმობით,შემოსვლა შეუძლია მხოლოდ საგანგებო მდგომარეობის დასრულების შემდეგ,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, როგორია ადამიანის პირადი და ოჯახური ცხოვრების კონსტიტუციური დაცვა?",medium,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 15 ადგენს, რომ ადამიანის პირადი და ოჯახური ცხოვრება ხელშეუხებელია.",საქართველოს კონსტიტუცია,მუხლი 15,,2018-03-23,false,პირადი და ოჯახური ცხოვრება ხელშეუხებელია,პირადი ცხოვრება დაცულია მხოლოდ ადმინისტრაციულ ორგანოში,ოჯახური ცხოვრება დაცულია მხოლოდ სასამართლოს მოთხოვნით,პირადი ცხოვრება მთლიანად საჯარო ინფორმაციად ითვლება,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, გადაუდებელი აუცილებლობისას პირადი სივრცის ან კომუნიკაციის შეზღუდვის შესახებ რა ვადაში უნდა ეცნობოს სასამართლოს?",hard,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 15 ადგენს, რომ გადაუდებელი აუცილებლობისას უფლების შეზღუდვის შესახებ არაუგვიანეს 24 საათისა უნდა ეცნობოს სასამართლოს.",საქართველოს კონსტიტუცია,მუხლი 15,,2018-03-23,false,არაუგვიანეს 72 საათისა,არაუგვიანეს 10 დღისა,არაუგვიანეს ერთი თვისა,არაუგვიანეს 24 საათისა,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა შემთხვევაში შეიძლება გაერთიანების ლიკვიდაცია?",medium,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 22 ადგენს, რომ გაერთიანების ლიკვიდაცია შეიძლება მხოლოდ ამავე გაერთიანების ან სასამართლოს გადაწყვეტილებით, კანონით განსაზღვრულ შემთხვევებში და დადგენილი წესით.",საქართველოს კონსტიტუცია,მუხლი 22,,2018-03-23,false,მხოლოდ მთავრობის ზეპირი მითითებით,ამავე გაერთიანების ან სასამართლოს გადაწყვეტილებით,ნებისმიერი კერძო პირის განცხადების საფუძველზე,ადგილობრივი თვითმმართველობის არაფორმალური მოთხოვნით,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა ასაკიდან აქვს საქართველოს მოქალაქეს არჩევნებსა და რეფერენდუმში მონაწილეობის უფლება?",easy,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 24 ადგენს, რომ საქართველოს ყოველ მოქალაქეს 18 წლის ასაკიდან აქვს რეფერენდუმში და არჩევნებში მონაწილეობის უფლება.",საქართველოს კონსტიტუცია,მუხლი 24,,2018-03-23,false,16 წლის ასაკიდან,21 წლის ასაკიდან,18 წლის ასაკიდან,25 წლის ასაკიდან,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა პირობით შეიძლება საქართველოს მოქალაქემ დაიკავოს საჯარო თანამდებობა?",easy,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 25 ადგენს, რომ მოქალაქეს შეუძლია დაიკავოს ნებისმიერი საჯარო თანამდებობა, თუ აკმაყოფილებს კანონმდებლობით დადგენილ მოთხოვნებს.",საქართველოს კონსტიტუცია,მუხლი 25,,2018-03-23,false,თუ იგი აკმაყოფილებს კანონმდებლობით დადგენილ მოთხოვნებს,თუ იგი აუცილებლად პოლიტიკური პარტიის წევრია,თუ იგი მხოლოდ დედაქალაქშია რეგისტრირებული,თუ მას აქვს სხვა სახელმწიფოს მოქალაქეობა,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, როგორ არის დაცული გაფიცვის უფლება?",medium,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 26 ადგენს, რომ გაფიცვის უფლება აღიარებულია და მისი განხორციელების პირობები და წესი განისაზღვრება ორგანული კანონით.",საქართველოს კონსტიტუცია,მუხლი 26,,2018-03-23,false,გაფიცვა სრულად აკრძალულია,გაფიცვა დაშვებულია მხოლოდ ზეპირი ნებართვით,გაფიცვის უფლება მოქმედებს მხოლოდ საჯარო სამსახურში,გაფიცვის უფლება აღიარებულია და მისი წესი ორგანული კანონით განისაზღვრება,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა განათლებაა სავალდებულო?",easy,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 27 ადგენს, რომ დაწყებითი და საბაზო განათლება სავალდებულოა.",საქართველოს კონსტიტუცია,მუხლი 27,,2018-03-23,false,მხოლოდ სკოლამდელი განათლება,დაწყებითი და საბაზო განათლება,მხოლოდ უმაღლესი განათლება,მხოლოდ პროფესიული განათლება,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რას აკონტროლებს სახელმწიფო ჯანმრთელობის დაცვის სფეროში?",medium,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 28 ადგენს, რომ სახელმწიფო აკონტროლებს ჯანმრთელობის დაცვის ყველა დაწესებულებას და სამედიცინო მომსახურების ხარისხს, ასევე არეგულირებს ფარმაცევტულ წარმოებასა და საშუალებების მიმოქცევას.",საქართველოს კონსტიტუცია,მუხლი 28,,2018-03-23,false,მხოლოდ კერძო კლინიკების ფასებს,მხოლოდ ექიმების პარტიულ საქმიანობას,"ჯანმრთელობის დაცვის დაწესებულებებს, მომსახურების ხარისხს და ფარმაცევტულ სფეროს",მხოლოდ ადგილობრივი თვითმმართველობის სამედიცინო პროგრამებს,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა უფლებები აქვს ყველას გარემოს დაცვის სფეროში?",medium,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 29 ადგენს უფლებას ცხოვრობდეს ჯანმრთელობისთვის უვნებელ გარემოში, სარგებლობდეს ბუნებრივი გარემოთი და საჯარო სივრცით, მიიღოს გარემოს შესახებ სრული ინფორმაცია და ზრუნავდეს გარემოს დაცვაზე.",საქართველოს კონსტიტუცია,მუხლი 29,,2018-03-23,false,"ჯანმრთელობისთვის უვნებელ გარემოში ცხოვრების, გარემოს შესახებ ინფორმაციის მიღებისა და გარემოს დაცვაზე ზრუნვის უფლებები",მხოლოდ გარემოსდაცვითი ინფორმაციის გასაიდუმლოების მოთხოვნის უფლება,მხოლოდ ბუნებრივი რესურსების შეუზღუდავი გამოყენების უფლება,მხოლოდ საჯარო სივრცის კერძო საკუთრებაში გადაცემის უფლება,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რას ეფუძნება ქორწინება?",easy,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 30 ადგენს, რომ ქორწინება, როგორც ქალისა და მამაკაცის კავშირი ოჯახის შექმნის მიზნით, ემყარება მეუღლეთა უფლებრივ თანასწორობასა და ნებაყოფლობას.",საქართველოს კონსტიტუცია,მუხლი 30,,2018-03-23,false,მხოლოდ ადმინისტრაციულ რეგისტრაციას,მხოლოდ ოჯახის წევრების თანხმობას,მეუღლეთა უფლებრივ თანასწორობასა და ნებაყოფლობას,მხოლოდ ქონებრივ შეთანხმებას,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, ვის ეკისრება ბრალდების მტკიცების მოვალეობა საპროცესო უფლებების ფარგლებში?",medium,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 31 ადგენს, რომ არავინ არის ვალდებული ამტკიცოს თავისი უდანაშაულობა და ბრალდების მტკიცების მოვალეობა ეკისრება ბრალმდებელს.",საქართველოს კონსტიტუცია,მუხლი 31,,2018-03-23,false,ბრალდებულს,ბრალმდებელს,მოწმეს,სასამართლოს მდივანს,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა იურიდიული ძალა აქვს კანონის დარღვევით მოპოვებულ მტკიცებულებას?",medium,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 31 ადგენს, რომ კანონის დარღვევით მოპოვებულ მტკიცებულებას იურიდიული ძალა არა აქვს.",საქართველოს კონსტიტუცია,მუხლი 31,,2018-03-23,false,იგი ყოველთვის სრული ძალით გამოიყენება,იგი მხოლოდ პროკურორის თანხმობით გამოიყენება,იგი ძალას იძენს სასამართლო პროცესის ბოლოს,მას იურიდიული ძალა არა აქვს,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა წესია დადგენილი საქართველოს მოქალაქეობის ჩამორთმევაზე?",easy,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 32 ადგენს, რომ მოქალაქეობის ჩამორთმევა დაუშვებელია.",საქართველოს კონსტიტუცია,მუხლი 32,,2018-03-23,false,მოქალაქეობის ჩამორთმევა დაუშვებელია,მოქალაქეობის ჩამორთმევა დასაშვებია მთავრობის ბრძანებით,მოქალაქეობა ავტომატურად წყდება საზღვარგარეთ ყოფნისას,მოქალაქეობა წყდება ადგილობრივი ორგანოს გადაწყვეტილებით,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა წესია დადგენილი საქართველოში მცხოვრები უცხოელებისა და მოქალაქეობის არმქონე პირების უფლებებზე?",medium,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 33 ადგენს, რომ მათ საქართველოს მოქალაქის თანაბარი უფლებანი და მოვალეობანი აქვთ, გარდა კონსტიტუციითა და კანონით გათვალისწინებული გამონაკლისებისა.",საქართველოს კონსტიტუცია,მუხლი 33,,2018-03-23,false,მათ საერთოდ არ აქვთ კონსტიტუციური უფლებები,მათ აქვთ მხოლოდ პოლიტიკური პარტიის შექმნის უფლება,"მათ აქვთ მოქალაქის თანაბარი უფლებანი და მოვალეობანი, გამონაკლისების გარდა",მათი უფლებები მთლიანად საერთაშორისო ორგანიზაციაზეა დამოკიდებული,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რას არ უნდა არღვევდეს ადამიანის ძირითადი უფლებების განხორციელება?",easy,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 34 ადგენს, რომ ადამიანის ძირითადი უფლებების განხორციელებამ არ უნდა დაარღვიოს სხვათა უფლებები.",საქართველოს კონსტიტუცია,მუხლი 34,,2018-03-23,false,მხოლოდ სახელმწიფო ბიუჯეტის წესებს,სხვათა უფლებებს,მხოლოდ პარტიული წესდების მოთხოვნებს,მხოლოდ ადმინისტრაციულ ფორმალობებს,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, ვინ ზედამხედველობს საქართველოს ტერიტორიაზე ადამიანის უფლებების დაცვას?",easy,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 35 ადგენს, რომ ადამიანის უფლებების დაცვას ზედამხედველობს საქართველოს სახალხო დამცველი.",საქართველოს კონსტიტუცია,მუხლი 35,,2018-03-23,false,საქართველოს ეროვნული ბანკი,სახელმწიფო აუდიტის სამსახური,ადგილობრივი თვითმმართველობის ორგანო,საქართველოს სახალხო დამცველი,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა ვადით ირჩევს პარლამენტი საქართველოს სახალხო დამცველს?",medium,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 35 ადგენს, რომ სახალხო დამცველს პარლამენტი ირჩევს 6 წლის ვადით.",საქართველოს კონსტიტუცია,მუხლი 35,,2018-03-23,false,6 წლის ვადით,4 წლის ვადით,5 წლის ვადით,10 წლის ვადით,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა სტატუსი აქვს საქართველოს პარლამენტს?",easy,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 36 ადგენს, რომ პარლამენტი არის ქვეყნის უმაღლესი წარმომადგენლობითი ორგანო, რომელიც ახორციელებს საკანონმდებლო ხელისუფლებას.",საქართველოს კონსტიტუცია,მუხლი 36,,2018-03-23,false,აღმასრულებელი ხელისუფლების უმაღლესი ორგანო,საკონსტიტუციო კონტროლის სასამართლო ორგანო,ქვეყნის უმაღლესი წარმომადგენლობითი ორგანო,მონეტარული პოლიტიკის განმახორციელებელი ორგანო,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რამდენი წევრისგან შედგება პარლამენტი სრულ იურისდიქციის აღდგენამდე მოქმედი წესით?",easy,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 37 ადგენს, რომ შესაბამისი პირობის შექმნამდე პარლამენტი შედგება პროპორციული სისტემით არჩეული 150 პარლამენტის წევრისაგან.",საქართველოს კონსტიტუცია,მუხლი 37,,2018-03-23,false,100 წევრისაგან,150 წევრისაგან,200 წევრისაგან,300 წევრისაგან,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა ასაკიდან შეიძლება აირჩეს პირი პარლამენტის წევრად?",medium,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 37 ადგენს, რომ პარლამენტის წევრად შეიძლება აირჩეს საარჩევნო უფლების მქონე საქართველოს მოქალაქე 25 წლის ასაკიდან, რომელსაც საქართველოში უცხოვრია 10 წელს მაინც.",საქართველოს კონსტიტუცია,მუხლი 37,,2018-03-23,false,18 წლის ასაკიდან,21 წლის ასაკიდან,30 წლის ასაკიდან,25 წლის ასაკიდან,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, როდის იმართება ახალარჩეული პარლამენტის პირველი სხდომა?",hard,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 38 ადგენს, რომ პირველი სხდომა იმართება პარლამენტის არჩევნების შედეგების ოფიციალურად გამოცხადებიდან არაუგვიანეს მე-10 დღისა.",საქართველოს კონსტიტუცია,მუხლი 38,,2018-03-23,false,არჩევნების შედეგების ოფიციალურად გამოცხადებიდან არაუგვიანეს მე-10 დღისა,არჩევნების დღიდან არაუგვიანეს 30 დღისა,პრეზიდენტის ფიცის დადებიდან 15 დღეში,მთავრობის გადაწყვეტილების მიღებიდან 5 დღეში,A
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, როგორ მანდატს ფლობს საქართველოს პარლამენტის წევრი?",easy,"სწორი პასუხია C, რადგან საქართველოს კონსტიტუციის მუხლი 39 ადგენს, რომ პარლამენტის წევრი არის სრულიად საქართველოს წარმომადგენელი, სარგებლობს თავისუფალი მანდატით და მისი გაწვევა დაუშვებელია.",საქართველოს კონსტიტუცია,მუხლი 39,,2018-03-23,false,დავალებით მანდატს,ადგილობრივ ადმინისტრაციულ მანდატს,თავისუფალ მანდატს,სასამართლო მანდატს,C
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რომელი საქმიანობაა შეუთავსებელი პარლამენტის წევრის სტატუსთან?",medium,"სწორი პასუხია B, რადგან საქართველოს კონსტიტუციის მუხლი 39 ადგენს, რომ პარლამენტის წევრს უფლება არა აქვს ეკავოს რაიმე თანამდებობა საჯარო სამსახურში ან ეწეოდეს სამეწარმეო საქმიანობას.",საქართველოს კონსტიტუცია,მუხლი 39,,2018-03-23,false,საზოგადოებრივი საქმიანობა,საჯარო სამსახურში თანამდებობის დაკავება ან სამეწარმეო საქმიანობა,სამეცნიერო საქმიანობა ადმინისტრაციული ფუნქციის გარეშე,პედაგოგიური საქმიანობა ადმინისტრაციული ფუნქციის გარეშე,B
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, როგორ ირჩევს პარლამენტი პარლამენტის თავმჯდომარეს?",medium,"სწორი პასუხია D, რადგან საქართველოს კონსტიტუციის მუხლი 40 ადგენს, რომ პარლამენტი თავისი უფლებამოსილების ვადით ფარული კენჭისყრით სრული შემადგენლობის უმრავლესობით ირჩევს პარლამენტის თავმჯდომარეს.",საქართველოს კონსტიტუცია,მუხლი 40,,2018-03-23,false,პრეზიდენტის ერთპიროვნული დანიშვნით,მთავრობის დადგენილებით,ღია კენჭისყრით დამსწრეთა უმრავლესობით,ფარული კენჭისყრით სრული შემადგენლობის უმრავლესობით,D
constitutional,constitution,"საქართველოს კონსტიტუციის მიხედვით, რა მიზნით იქმნება პარლამენტის კომიტეტები?",medium,"სწორი პასუხია A, რადგან საქართველოს კონსტიტუციის მუხლი 41 ადგენს, რომ კომიტეტები იქმნება საკანონმდებლო საკითხების წინასწარი მომზადების, გადაწყვეტილებათა შესრულების ხელშეწყობისა და კონტროლის მიზნით.",საქართველოს კონსტიტუცია,მუხლი 41,,2018-03-23,false,საკანონმდებლო საკითხების მომზადებისა და კონტროლის მიზნით,მხოლოდ სასამართლო გადაწყვეტილებების შეცვლის მიზნით,მხოლოდ პოლიტიკური პარტიების რეგისტრაციის მიზნით,მხოლოდ სახელმწიფო ბიუჯეტის ხელმოწერის მიზნით,A
